Contig,SCQ,WFS,PL,XHBW,SSG,XXZ,DK,LMW,ZGE,BC,FJC,TGDQ,LK,LJ,KL,HHKSD,HHK
WatervOTU23755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23757,0,0,0,0,0,0,0,0,0,0,0,209.5868,0,38.76395,0,0,0
WatervOTU23758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23765,0,0,0,0,0,0,0,0,0,0,0,309.3899,0,0,0,0,0
WatervOTU23766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23774,0,0,0,0,0,0,0,35.57905,0,0,0,0,0,0,0,0,0
WatervOTU23775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23777,0,0,0,0,150.8007,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23778,0,0,0,0,36.79527,0,0,0,0,0,154.9277,196.8349,0,0,0,0,0
WatervOTU23779,0,0,0,0,0,0,0,0,0,0,0,66.58806,77.99848,58.95474,49.32296,28.55435,97.33186
WatervOTU23780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23781,0,0,0,0,0,0,0,0,0,0,0,71.17045,0,0,49.97692,0,0
WatervOTU23782,0,0,0,0,0,0,0,0,0,0,0,366.6197,253.8848,261.8105,297.3908,175.1755,478.0521
WatervOTU23783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23784,0,0,0,0,0,0,0,0,0,115.968,85.44935,0,0,0,0,0,0
WatervOTU23785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23787,0,0,0,0,0,0,0,0,0,0,0,320.8831,0,0,0,0,0
WatervOTU23788,0,0,0,0,0,0,0,0,0,0,0,812.9459,0,0,0,0,0
WatervOTU23789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23791,0,0,0,0,0,0,0,0,0,0,62.88462,0,0,0,0,0,0
WatervOTU23792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23795,0,0,0,0,0,0,0,0,0,0,36.75216,89.14135,0,0,0,0,0
WatervOTU23796,0,0,0,0,0,0,0,0,0,0,0,121.3949,0,0,0,0,0
WatervOTU23797,0,0,0,0,0,0,0,0,0,0,0,202.0953,0,0,0,0,0
WatervOTU23798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23799,0,0,0,0,0,0,0,0,0,0,0,205.0827,0,0,0,0,0
WatervOTU23800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23805,0,0,0,0,0,0,0,0,0,0,61.01471,0,0,0,0,0,0
WatervOTU23806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23808,83.28982,64.28699,0,0,31.41945,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23810,0,0,0,0,0,0,0,0,0,29.15455,0,0,0,0,0,0,0
WatervOTU23811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23816,0,0,0,0,0,0,0,0,0,0,0,78.50352,90.24522,41.21833,48.89223,37.20069,49.65131
WatervOTU23817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23824,0,0,0,0,0,0,0,0,0,0,0,122.7073,0,0,0,0,0
WatervOTU23825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23827,0,0,0,0,0,0,0,0,0,0,0,74.68896,0,0,0,0,0
WatervOTU23828,0,0,0,0,0,0,0,0,0,0,0,66.70669,0,0,0,0,0
WatervOTU23829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23830,0,0,0,0,0,0,0,0,298.4778,0,0,0,109.077,79.26615,113.2953,68.26346,121.6729
WatervOTU23831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23833,0,0,0,0,0,0,0,0,0,19.05396,0,0,0,0,0,0,0
WatervOTU23834,0,0,0,0,0,0,0,0,0,21.79647,0,0,0,0,0,0,0
WatervOTU23835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23836,0,0,0,0,0,0,0,0,0,0,0,46.40801,0,0,0,0,0
WatervOTU23837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23840,0,0,0,0,25.18052,0,0,0,107.0452,0,0,164.9504,0,0,0,0,0
WatervOTU23841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23843,0,0,0,0,0,0,0,0,318.4388,0,0,0,0,0,0,0,0
WatervOTU23844,0,0,0,0,0,0,0,0,0,22.15128,0,0,0,0,0,0,0
WatervOTU23845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23846,0,0,0,0,0,0,0,0,0,0,0,149.4251,0,0,0,0,0
WatervOTU23847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23851,0,0,0,0,0,0,0,0,0,0,0,0,0,41.92623,44.04585,35.06462,97.8679
WatervOTU23852,0,0,0,0,0,0,0,0,0,0,0,93.82944,0,0,0,0,0
WatervOTU23853,0,0,0,0,0,0,0,0,0,0,0,124.4285,0,0,0,0,0
WatervOTU23854,0,0,0,0,0,0,0,0,0,0,0,39.91051,0,0,0,0,0
WatervOTU23855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23856,0,0,0,0,0,0,0,0,0,0,0,1323.065,97.22374,68.68347,70.6992,52.86978,81.87571
WatervOTU23857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23859,0,0,0,0,0,0,0,0,0,0,0,112.4743,0,0,0,0,0
WatervOTU23860,0,0,0,0,0,0,0,0,0,0,0,37.01489,0,0,0,0,0
WatervOTU23861,0,0,0,0,0,0,0,0,0,0,0,90.49577,0,0,0,0,0
WatervOTU23862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23864,0,0,0,0,0,0,0,0,0,0,0,41.51112,0,0,0,0,0
WatervOTU23865,0,0,0,0,0,0,0,0,0,0,30.95187,0,0,0,0,0,0
WatervOTU23866,0,0,79.74012,41.83605,32.37384,0,0,35.32341,0,0,0,33.51489,1642.79,1230.532,1660.676,1144.189,1677.125
WatervOTU23867,0,0,0,0,0,0,0,0,0,0,0,193.2782,0,0,0,0,0
WatervOTU23868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23874,0,0,0,0,0,0,0,0,0,24.13759,0,0,0,0,0,0,0
WatervOTU23875,0,0,0,0,0,0,0,0,0,0,0,100.342,0,0,0,0,0
WatervOTU23876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23880,0,0,0,0,0,0,0,0,0,0,107.8763,73.43993,0,0,0,0,0
WatervOTU23881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23886,0,0,0,0,0,0,0,0,0,0,0,40.52152,0,0,0,0,0
WatervOTU23887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23888,0,0,0,0,0,0,0,0,0,0,0,718.4452,0,0,0,0,0
WatervOTU23889,0,0,0,0,0,0,0,0,0,0,30.39533,33.06442,0,0,0,0,0
WatervOTU23890,0,0,0,0,0,0,0,0,0,0,0,33.95889,0,0,0,0,0
WatervOTU23891,0,0,0,0,0,0,0,0,0,0,0,40.40323,0,0,0,0,0
WatervOTU23892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23894,0,0,0,0,0,0,0,0,0,0,0,254.2382,0,0,0,0,0
WatervOTU23895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23897,0,0,0,0,0,0,0,0,0,0,0,558.3377,0,0,0,0,0
WatervOTU23898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23899,0,0,0,0,0,0,0,0,0,0,0,167.3198,0,0,0,0,0
WatervOTU23900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23901,0,0,0,0,0,0,0,0,0,0,0,84.28384,0,0,0,0,0
WatervOTU23902,0,0,0,0,0,0,0,0,0,0,0,1035.33,0,0,0,0,0
WatervOTU23903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23905,0,0,0,0,0,0,0,0,0,0,0,32.59391,0,0,0,0,0
WatervOTU23906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23907,0,0,0,0,0,0,0,0,0,0,0,54.4419,0,0,0,0,0
WatervOTU23908,0,0,0,0,0,0,0,0,0,0,0,302.961,0,0,0,0,0
WatervOTU23909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23910,0,0,0,0,0,0,0,0,0,0,0,907.1962,200.332,156.2642,139.2335,67.70195,113.0131
WatervOTU23911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23915,0,0,0,0,0,0,0,0,0,50.26713,76.26111,0,0,0,0,0,0
WatervOTU23916,0,0,0,0,0,0,0,0,0,0,0,70.12715,0,0,0,0,0
WatervOTU23917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23918,0,0,0,0,0,0,0,0,0,0,0,49.58754,0,0,0,0,0
WatervOTU23919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23921,0,0,0,0,0,0,0,0,0,0,0,218.7028,0,37.05866,0,0,0
WatervOTU23922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23923,0,0,0,0,0,0,0,0,0,0,50.25132,0,0,0,0,0,0
WatervOTU23924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23928,0,0,0,0,0,0,0,0,0,0,0,35.18417,0,0,0,0,0
WatervOTU23929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23930,0,0,0,0,0,0,0,0,0,0,2449.315,128.7415,0,0,0,0,0
WatervOTU23931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23934,0,0,0,0,0,0,0,0,0,0,0,740.0957,0,0,0,0,0
WatervOTU23935,0,0,0,0,0,0,0,0,0,26.2295,0,0,0,0,0,0,0
WatervOTU23936,0,0,0,0,0,0,0,0,0,0,0,1006.62,0,0,0,0,0
WatervOTU23937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23948,0,0,0,0,0,0,0,0,0,0,0,127.2526,46.6533,0,0,0,0
WatervOTU23949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23955,0,0,0,0,0,0,0,0,0,0,34.77311,0,0,0,0,0,0
WatervOTU23956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23957,0,0,0,0,0,0,0,0,0,0,0,50.76763,0,0,0,0,0
WatervOTU23958,0,0,0,0,0,0,0,0,0,0,41.96551,0,0,0,0,0,0
WatervOTU23959,0,0,0,0,0,0,0,0,0,18.95037,0,0,0,0,0,0,0
WatervOTU23960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23968,0,0,0,0,0,0,0,0,0,0,0,213.7477,0,0,0,0,0
WatervOTU23969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23977,0,0,0,0,0,0,0,0,0,44.81234,185.9734,31.76018,0,0,0,0,0
WatervOTU23978,0,0,0,0,0,0,0,0,0,0,80.84603,47.79399,0,0,0,0,0
WatervOTU23979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23980,0,0,0,0,0,0,0,0,0,16.66633,0,0,0,0,0,0,0
WatervOTU23981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23983,0,0,0,0,0,0,0,0,0,0,156.1589,164.9074,0,0,0,0,0
WatervOTU23984,0,0,0,0,0,0,0,0,0,0,0,91.29913,103.0593,113.9685,125.3068,78.18419,140.0476
WatervOTU23985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23986,0,0,0,0,0,0,0,0,0,0,0,38.66808,0,38.73566,0,0,0
WatervOTU23987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23988,0,0,0,0,0,0,0,0,0,0,0,94.87215,0,0,0,0,0
WatervOTU23989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23991,0,0,0,0,0,0,0,0,0,0,0,49.84491,0,0,0,0,0
WatervOTU23992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23995,0,0,0,0,0,0,0,0,0,0,38.60449,0,0,0,0,0,0
WatervOTU23996,0,0,0,0,0,0,0,0,0,0,0,118.0981,0,0,0,0,0
WatervOTU23997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU23998,0,0,0,0,0,0,0,0,0,0,0,169.4326,0,0,0,0,0
WatervOTU23999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU24000,0,0,0,0,0,0,0,0,0,0,0,262.3402,0,33.91099,0,0,0
WatervOTU24001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU24002,0,0,0,0,0,0,0,0,0,85.7483,0,0,0,0,0,0,0
WatervOTU24003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU24004,0,0,0,0,0,0,0,0,0,0,30.73649,0,0,0,0,0,0
WatervOTU24005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU24006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU24007,0,0,0,0,0,0,0,0,0,0,105.1363,90.33348,0,0,0,0,0
WatervOTU24008,0,0,0,0,0,0,0,0,0,0,0,110.3997,0,0,0,0,0
WatervOTU24009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU24010,0,0,0,0,0,0,0,0,0,0,83.61545,0,0,0,0,0,0
WatervOTU24011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU24012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU24013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU24014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU24015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU24016,0,0,0,0,0,0,0,0,0,0,0,332.9757,0,0,0,0,0
WatervOTU24017,0,0,39.90845,0,18.05864,0,0,0,0,0,0,2005.659,88.11863,0,0,0,0
WatervOTU24018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU24019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU24020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU24021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU24022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU24023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU24024,0,0,0,0,0,0,0,0,0,0,0,37.75016,0,0,0,0,0
WatervOTU24025,0,0,0,0,0,0,0,0,0,0,0,88.64327,0,0,0,0,0
WatervOTU24026,0,0,0,0,0,0,0,0,0,0,35.79674,0,0,0,0,0,0
WatervOTU24027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU24028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU24029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU24030,0,0,0,0,0,0,0,40.95459,0,0,0,0,0,0,0,0,0
WatervOTU24031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU24032,0,0,0,0,0,0,0,0,0,20.11256,0,0,0,0,0,0,0
WatervOTU24033,0,0,0,0,0,0,0,0,0,0,0,94.16387,0,0,0,0,0
WatervOTU24034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU24035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU24036,0,0,62.01318,76.43541,51.45519,0,0,0,0,0,0,796.8726,0,0,0,0,0
WatervOTU24037,0,0,0,0,0,0,0,0,0,0,0,347.9209,0,0,0,0,0
WatervOTU24038,0,0,0,0,0,0,0,0,0,0,0,0,49.77248,34.25101,38.31922,36.28846,62.14518
WatervOTU24039,0,0,0,0,0,0,0,0,0,0,0,725.1534,135.6114,107.6054,118.0782,61.52237,155.5134
WatervOTU24040,0,0,0,0,0,0,0,0,0,0,0,282.379,52.90224,33.62067,0,0,0
WatervOTU24041,0,0,0,0,0,0,0,0,0,0,0,75.63222,0,0,0,0,0
WatervOTU24042,0,0,162.3806,139.1178,92.19455,108.7834,101.0006,128.6009,48.30565,0,254.8315,125.5829,93.46745,47.85927,0,24.49886,0
WatervOTU24043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU24044,0,0,0,0,0,0,0,0,0,0,0,860.6244,0,0,0,0,0
WatervOTU24045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU24046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU24047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU24048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU24049,0,0,0,0,24.22033,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU24050,121.4168,191.2065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU24051,0,0,0,0,0,0,0,0,0,0,0,44.00897,0,0,0,0,0
WatervOTU24052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU24053,0,0,0,0,0,0,0,0,0,0,0,62.96917,0,0,0,0,0
WatervOTU24054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU24055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU24056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU24057,0,0,0,0,0,0,0,0,0,0,0,28.58027,0,0,0,0,0
WatervOTU24058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU24059,0,0,0,0,0,0,0,0,0,0,0,98.66317,258.6563,134.2998,150.0655,87.48286,204.621
WatervOTU24060,0,0,0,0,0,0,0,0,0,0,29.8121,392.9592,0,0,0,0,0
WatervOTU24061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatervOTU24062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
